date,confirmed,recovered,deaths,increase_rate,active_cases,daily_new_confirmed,daily_new_recovered,daily_new_deaths,year,month,month_name,week,day_of_week,days_since_start
2020-01-22,557,30,17,0.0,510,557.0,30.0,17.0,2020,1,Jan,4,Wednesday,0
2020-01-23,657,32,18,17.953321364452425,607,100.0,2.0,1.0,2020,1,Jan,4,Thursday,1
2020-01-24,944,39,26,43.68340943683409,879,287.0,7.0,8.0,2020,1,Jan,4,Friday,2
2020-01-25,1437,42,42,52.22457627118644,1353,493.0,3.0,16.0,2020,1,Jan,4,Saturday,3
2020-01-26,2120,56,56,47.52957550452332,2008,683.0,14.0,14.0,2020,1,Jan,4,Sunday,4
2020-01-27,2929,65,82,38.16037735849056,2782,809.0,9.0,26.0,2020,1,Jan,5,Monday,5
2020-01-28,5580,108,131,90.5087060430181,5341,2651.0,43.0,49.0,2020,1,Jan,5,Tuesday,6
2020-01-29,6169,127,133,10.555555555555555,5909,589.0,19.0,2.0,2020,1,Jan,5,Wednesday,7
2020-01-30,8237,145,171,33.52245096449992,7921,2068.0,18.0,38.0,2020,1,Jan,5,Thursday,8
2020-01-31,9927,225,213,20.51717858443608,9489,1690.0,80.0,42.0,2020,1,Jan,5,Friday,9
2020-02-01,12038,287,259,21.2652362244384,11492,2111.0,62.0,46.0,2020,2,Feb,5,Saturday,10
2020-02-02,16787,476,362,39.45007476324971,15949,4749.0,189.0,103.0,2020,2,Feb,5,Sunday,11
2020-02-03,19887,627,426,18.466670637993683,18834,3100.0,151.0,64.0,2020,2,Feb,6,Monday,12
2020-02-04,23899,857,492,20.173983003972445,22550,4012.0,230.0,66.0,2020,2,Feb,6,Tuesday,13
2020-02-05,27644,1130,564,15.670111720155656,25950,3745.0,273.0,72.0,2020,2,Feb,6,Wednesday,14
2020-02-06,30806,1493,634,11.438286789176674,28679,3162.0,363.0,70.0,2020,2,Feb,6,Thursday,15
2020-02-07,34400,2016,719,11.666558462637148,31665,3594.0,523.0,85.0,2020,2,Feb,6,Friday,16
2020-02-08,37131,2617,806,7.938953488372093,33708,2731.0,601.0,87.0,2020,2,Feb,6,Saturday,17
2020-02-09,40162,3247,906,8.162990493118958,36009,3031.0,630.0,100.0,2020,2,Feb,6,Sunday,18
2020-02-10,42771,3949,1013,6.496190428763509,37809,2609.0,702.0,107.0,2020,2,Feb,7,Monday,19
2020-02-11,44814,4684,1113,4.77660096794557,39017,2043.0,735.0,100.0,2020,2,Feb,7,Tuesday,20
2020-02-12,45232,5151,1118,0.932744231713304,38963,418.0,467.0,5.0,2020,2,Feb,7,Wednesday,21
2020-02-13,60384,6294,1371,33.49840820657941,52719,15152.0,1143.0,253.0,2020,2,Feb,7,Thursday,22
2020-02-14,66912,8061,1523,10.81081081081081,57328,6528.0,1767.0,152.0,2020,2,Feb,7,Friday,23
2020-02-15,69055,9397,1666,3.202714012434242,57992,2143.0,1336.0,143.0,2020,2,Feb,7,Saturday,24
2020-02-16,71238,10867,1770,3.1612482803562383,58601,2183.0,1470.0,104.0,2020,2,Feb,7,Sunday,25
2020-02-17,73273,12587,1868,2.856621466071479,58818,2035.0,1720.0,98.0,2020,2,Feb,8,Monday,26
2020-02-18,75155,14352,2008,2.568476792270004,58795,1882.0,1765.0,140.0,2020,2,Feb,8,Tuesday,27
2020-02-19,75655,16123,2123,0.6652917304237909,57409,500.0,1771.0,115.0,2020,2,Feb,8,Wednesday,28
2020-02-20,76216,18181,2248,0.7415240235278567,55787,561.0,2058.0,125.0,2020,2,Feb,8,Thursday,29
2020-02-21,76846,18894,2252,0.8265980896399705,55700,630.0,713.0,4.0,2020,2,Feb,8,Friday,30
2020-02-22,78608,22892,2459,2.292897483278245,53257,1762.0,3998.0,207.0,2020,2,Feb,8,Saturday,31
2020-02-23,78990,23397,2470,0.4859556279259108,53123,382.0,505.0,11.0,2020,2,Feb,8,Sunday,32
2020-02-24,79558,25229,2630,0.7190783643499177,51699,568.0,1832.0,160.0,2020,2,Feb,9,Monday,33
2020-02-25,80412,27907,2710,1.0734307046431537,49795,854.0,2678.0,80.0,2020,2,Feb,9,Tuesday,34
2020-02-26,81385,30388,2771,1.2100184052131524,48226,973.0,2481.0,61.0,2020,2,Feb,9,Wednesday,35
2020-02-27,82730,33282,2814,1.6526386926337775,46634,1345.0,2894.0,43.0,2020,2,Feb,9,Thursday,36
2020-02-28,84154,36714,2873,1.7212619364196786,44567,1424.0,3432.0,59.0,2020,2,Feb,9,Friday,37
2020-02-29,86030,39785,2943,2.229246381633672,43302,1876.0,3071.0,70.0,2020,2,Feb,9,Saturday,38
2020-03-01,88410,42721,2997,2.7664768104149715,42692,2380.0,2936.0,54.0,2020,3,Mar,9,Sunday,39
2020-03-02,90393,45605,3086,2.2429589412962336,41702,1983.0,2884.0,89.0,2020,3,Mar,10,Monday,40
2020-03-03,93004,48227,3160,2.8884980031639618,41617,2611.0,2622.0,74.0,2020,3,Mar,10,Tuesday,41
2020-03-04,95329,51170,3255,2.499892477742893,40904,2325.0,2943.0,95.0,2020,3,Mar,10,Wednesday,42
2020-03-05,98046,53796,3348,2.850129551343243,40902,2717.0,2626.0,93.0,2020,3,Mar,10,Thursday,43
2020-03-06,101976,55864,3461,4.008322624074414,42651,3930.0,2068.0,113.0,2020,3,Mar,10,Friday,44
2020-03-07,106122,58358,3566,4.065662508825605,44198,4146.0,2494.0,105.0,2020,3,Mar,10,Saturday,45
2020-03-08,109972,60695,3807,3.627899964192157,45470,3850.0,2337.0,241.0,2020,3,Mar,10,Sunday,46
2020-03-09,114299,62495,3997,3.934637907831085,47807,4327.0,1800.0,190.0,2020,3,Mar,11,Monday,47
2020-03-10,119108,64402,4273,4.207385891390126,50433,4809.0,1907.0,276.0,2020,3,Mar,11,Tuesday,48
2020-03-11,126628,66999,4618,6.313597743224636,55011,7520.0,2597.0,345.0,2020,3,Mar,11,Wednesday,49
2020-03-12,133383,68328,4930,5.334523170230913,60125,6755.0,1329.0,312.0,2020,3,Mar,11,Thursday,50
2020-03-13,146673,70255,5420,9.963788488787928,70998,13290.0,1927.0,490.0,2020,3,Mar,11,Friday,51
2020-03-14,157617,72622,5843,7.461495980855372,79152,10944.0,2367.0,423.0,2020,3,Mar,11,Saturday,52
2020-03-15,168876,76031,6496,7.143265003140524,86349,11259.0,3409.0,653.0,2020,3,Mar,11,Sunday,53
2020-03-16,183394,78086,7178,8.59684028517966,98130,14518.0,2055.0,682.0,2020,3,Mar,12,Monday,54
2020-03-17,198691,80830,7989,8.341058049881674,109872,15297.0,2744.0,811.0,2020,3,Mar,12,Tuesday,55
2020-03-18,216348,83317,8907,8.886663210714124,124124,17657.0,2487.0,918.0,2020,3,Mar,12,Wednesday,56
2020-03-19,243464,84958,10017,12.533510825152067,148489,27116.0,1641.0,1110.0,2020,3,Mar,12,Thursday,57
2020-03-20,273008,87403,11504,12.134853612854467,174101,29544.0,2445.0,1487.0,2020,3,Mar,12,Friday,58
2020-03-21,305423,91650,13233,11.873278438727072,200540,32415.0,4247.0,1729.0,2020,3,Mar,12,Saturday,59
2020-03-22,339895,97867,14919,11.28664180497212,227109,34472.0,6217.0,1686.0,2020,3,Mar,12,Sunday,60
2020-03-23,382799,98355,16886,12.622721722885007,267558,42904.0,488.0,1967.0,2020,3,Mar,13,Monday,61
2020-03-24,424883,107974,19201,10.993759126852472,297708,42084.0,9619.0,2315.0,2020,3,Mar,13,Tuesday,62
2020-03-25,475998,113753,22022,12.03037071382004,340223,51115.0,5779.0,2821.0,2020,3,Mar,13,Wednesday,63
2020-03-26,537412,122125,25058,12.902155051071643,390229,61414.0,8372.0,3036.0,2020,3,Mar,13,Thursday,64
2020-03-27,601349,130910,28538,11.89720363519981,441901,63937.0,8785.0,3480.0,2020,3,Mar,13,Friday,65
2020-03-28,670495,139421,32374,11.498480915408525,498700,69146.0,8511.0,3836.0,2020,3,Mar,13,Saturday,66
2020-03-29,726726,148877,35838,8.386490577856657,542011,56231.0,9456.0,3464.0,2020,3,Mar,13,Sunday,67
2020-03-30,791975,164213,39895,8.978487077660631,587867,65249.0,15336.0,4057.0,2020,3,Mar,14,Monday,68
2020-03-31,870403,177803,44661,9.9028378421036,647939,78428.0,13590.0,4766.0,2020,3,Mar,14,Tuesday,69
2020-04-01,951968,193075,50714,9.37094656153529,708179,81565.0,15272.0,6053.0,2020,4,Apr,14,Wednesday,70
2020-04-02,1034275,210218,56593,8.645983898618441,767464,82307.0,17143.0,5879.0,2020,4,Apr,14,Thursday,71
2020-04-03,1118277,225640,62818,8.12182446641367,829819,84002.0,15422.0,6225.0,2020,4,Apr,14,Friday,72
2020-04-04,1178363,246052,68781,5.373087347768039,863530,60086.0,20412.0,5963.0,2020,4,Apr,14,Saturday,73
2020-04-05,1250388,259888,74091,6.112293070980674,916409,72025.0,13836.0,5310.0,2020,4,Apr,14,Sunday,74
2020-04-06,1324899,276597,79957,5.959030316989606,968345,74511.0,16709.0,5866.0,2020,4,Apr,15,Monday,75
2020-04-07,1393878,299859,88306,5.20635912624283,1005713,68979.0,23262.0,8349.0,2020,4,Apr,15,Tuesday,76
2020-04-08,1475875,328741,95132,5.882652570741485,1052002,81997.0,28882.0,6826.0,2020,4,Apr,15,Wednesday,77
2020-04-09,1562641,353995,103003,5.878953163377657,1105643,86766.0,25254.0,7871.0,2020,4,Apr,15,Thursday,78
2020-04-10,1649186,375733,110565,5.538380216569257,1162888,86545.0,21738.0,7562.0,2020,4,Apr,15,Friday,79
2020-04-11,1724605,401983,117084,4.5731045497597,1205538,75419.0,26250.0,6519.0,2020,4,Apr,15,Saturday,80
2020-04-12,1843412,421366,122922,6.888939786211916,1299124,118807.0,19383.0,5838.0,2020,4,Apr,15,Sunday,81
2020-04-13,1915034,448623,128975,3.885295311086181,1337436,71622.0,27257.0,6053.0,2020,4,Apr,16,Monday,82
2020-04-14,1999558,473697,136189,4.413707537307432,1389672,84524.0,25074.0,7214.0,2020,4,Apr,16,Tuesday,83
2020-04-15,2077371,510236,144551,3.891510023715241,1422584,77813.0,36539.0,8362.0,2020,4,Apr,16,Wednesday,84
2020-04-16,2171785,541119,152026,4.5448790803376005,1478640,94414.0,30883.0,7475.0,2020,4,Apr,16,Thursday,85
2020-04-17,2259607,567303,160597,4.043770446890461,1531707,87822.0,26184.0,8571.0,2020,4,Apr,16,Friday,86
2020-04-18,2337796,591169,166983,3.460291988828146,1579644,78189.0,23866.0,6386.0,2020,4,Apr,16,Saturday,87
2020-04-19,2414457,622952,172419,3.279199724869065,1619086,76661.0,31783.0,5436.0,2020,4,Apr,16,Sunday,88
2020-04-20,2490365,645130,178322,3.143895294055765,1666913,75908.0,22178.0,5903.0,2020,4,Apr,17,Monday,89
2020-04-21,2566638,679932,185709,3.062723737283491,1700997,76273.0,34802.0,7387.0,2020,4,Apr,17,Tuesday,90
2020-04-22,2648575,710017,192772,3.1923863045743106,1745786,81937.0,30085.0,7063.0,2020,4,Apr,17,Wednesday,91
2020-04-23,2731191,738747,199676,3.11926224479201,1792768,82616.0,28730.0,6904.0,2020,4,Apr,17,Thursday,92
2020-04-24,2815227,788776,206617,3.0768994186052896,1819834,84036.0,50029.0,6941.0,2020,4,Apr,17,Friday,93
2020-04-25,2898734,816531,212567,2.9662616904427246,1869636,83507.0,27755.0,5950.0,2020,4,Apr,17,Saturday,94
2020-04-26,2969606,845343,216860,2.4449294071135883,1907403,70872.0,28812.0,4293.0,2020,4,Apr,17,Sunday,95
2020-04-27,3040528,873227,221730,2.388262954748879,1945571,70922.0,27884.0,4870.0,2020,4,Apr,18,Monday,96
2020-04-28,3116384,906439,228524,2.4948298453426507,1981421,75856.0,33212.0,6794.0,2020,4,Apr,18,Tuesday,97
2020-04-29,3193728,948516,235484,2.481850760368427,2009728,77344.0,42077.0,6960.0,2020,4,Apr,18,Wednesday,98
2020-04-30,3277569,1013632,241546,2.625176596128412,2022391,83841.0,65116.0,6062.0,2020,4,Apr,18,Thursday,99
2020-05-01,3366610,1051789,247086,2.716678123328601,2067735,89041.0,38157.0,5540.0,2020,5,May,18,Friday,100
2020-05-02,3444964,1092440,252954,2.327385708472321,2099570,78354.0,40651.0,5868.0,2020,5,May,18,Saturday,101
2020-05-03,3519125,1124973,256815,2.152736574315435,2137337,74161.0,32533.0,3861.0,2020,5,May,18,Sunday,102
2020-05-04,3596510,1159059,261181,2.198984122473626,2176270,77385.0,34086.0,4366.0,2020,5,May,19,Monday,103
2020-05-05,3676149,1195532,267419,2.2143411251463223,2213198,79639.0,36473.0,6238.0,2020,5,May,19,Tuesday,104
2020-05-06,3766683,1241651,274166,2.462740220812595,2250866,90534.0,46119.0,6747.0,2020,5,May,19,Wednesday,105
2020-05-07,3855364,1281176,279841,2.354352622718716,2294347,88681.0,39525.0,5675.0,2020,5,May,19,Thursday,106
2020-05-08,3945797,1317589,285765,2.345641034153973,2342443,90433.0,36413.0,5924.0,2020,5,May,19,Friday,107
2020-05-09,4030371,1371030,290382,2.143394604436062,2368959,84574.0,53441.0,4617.0,2020,5,May,19,Saturday,108
2020-05-10,4105624,1404839,294434,1.8671482104252928,2406351,75253.0,33809.0,4052.0,2020,5,May,19,Sunday,109
2020-05-11,4181600,1451724,298258,1.8505347786353548,2431618,75976.0,46885.0,3824.0,2020,5,May,20,Monday,110
2020-05-12,4266957,1488766,304137,2.0412521522862064,2474054,85357.0,37042.0,5879.0,2020,5,May,20,Tuesday,111
2020-05-13,4351290,1544638,309590,1.97642019828182,2497062,84333.0,55872.0,5453.0,2020,5,May,20,Wednesday,112
2020-05-14,4446959,1584349,315235,2.198635347218871,2547375,95669.0,39711.0,5645.0,2020,5,May,20,Thursday,113
2020-05-15,4543310,1632452,320957,2.1666716513464594,2589901,96351.0,48103.0,5722.0,2020,5,May,20,Friday,114
2020-05-16,4637421,1688863,325507,2.0714192956236754,2623051,94111.0,56411.0,4550.0,2020,5,May,20,Saturday,115
2020-05-17,4715829,1729871,329094,1.6907673467645057,2656864,78408.0,41008.0,3587.0,2020,5,May,20,Sunday,116
2020-05-18,4804897,1782787,333226,1.8887029194654852,2688884,89068.0,52916.0,4132.0,2020,5,May,21,Monday,117
2020-05-19,4900710,1834839,338357,1.994069800039418,2727514,95813.0,52052.0,5131.0,2020,5,May,21,Tuesday,118
2020-05-20,5006099,1893809,343748,2.1504843175784734,2768542,105389.0,58970.0,5391.0,2020,5,May,21,Wednesday,119
2020-05-21,5111870,1945029,348701,2.112842754408173,2818140,105771.0,51220.0,4953.0,2020,5,May,21,Thursday,120
2020-05-22,5219114,2053576,354391,2.097940675330163,2811147,107244.0,108547.0,5690.0,2020,5,May,21,Friday,121
2020-05-23,5323547,2108410,358772,2.000971812457057,2856365,104433.0,54834.0,4381.0,2020,5,May,21,Saturday,122
2020-05-24,5416801,2163937,362256,1.7517268092119782,2890608,93254.0,55527.0,3484.0,2020,5,May,21,Sunday,123
2020-05-25,5504948,2227666,363762,1.6272888740051554,2913520,88147.0,63729.0,1506.0,2020,5,May,22,Monday,124
2020-05-26,5597804,2282818,368384,1.6867734263793228,2946602,92856.0,55152.0,4622.0,2020,5,May,22,Tuesday,125
2020-05-27,5700330,2346145,373744,1.831539653764226,2980441,102526.0,63327.0,5360.0,2020,5,May,22,Wednesday,126
2020-05-28,5819995,2413008,378794,2.099264428550628,3028193,119665.0,66863.0,5050.0,2020,5,May,22,Thursday,127
2020-05-29,5941625,2490273,383955,2.0898643383714246,3067397,121630.0,77265.0,5161.0,2020,5,May,22,Friday,128
2020-05-30,6077041,2560723,388246,2.2791071466139314,3128072,135416.0,70450.0,4291.0,2020,5,May,22,Saturday,129
2020-05-31,6180061,2637107,391387,1.6952329266825747,3151567,103020.0,76384.0,3141.0,2020,5,May,22,Sunday,130
2020-06-01,6280296,2692032,395023,1.6219095572034,3193241,100235.0,54925.0,3636.0,2020,6,Jun,23,Monday,131
2020-06-02,6403453,2796144,400307,1.961006296518508,3207002,123157.0,104112.0,5284.0,2020,6,Jun,23,Tuesday,132
2020-06-03,6514705,2875235,405976,1.7373751318234083,3233494,111252.0,79091.0,5669.0,2020,6,Jun,23,Wednesday,133
2020-06-04,6652817,2945305,411408,2.12000389887186,3296104,138112.0,70070.0,5432.0,2020,6,Jun,23,Thursday,134
2020-06-05,6786463,3014470,416538,2.0088633130897784,3355455,133646.0,69165.0,5130.0,2020,6,Jun,23,Friday,135
2020-06-06,6915945,3086674,420638,1.907945272817372,3408633,129482.0,72204.0,4100.0,2020,6,Jun,23,Saturday,136
2020-06-07,7026914,3141783,423764,1.6045384976311985,3461367,110969.0,55109.0,3126.0,2020,6,Jun,23,Sunday,137
2020-06-08,7129985,3293394,428095,1.4668032083500666,3408496,103071.0,151611.0,4331.0,2020,6,Jun,24,Monday,138
2020-06-09,7256297,3375664,433202,1.7715605292297247,3447431,126312.0,82270.0,5107.0,2020,6,Jun,24,Tuesday,139
2020-06-10,7393421,3454835,438638,1.889724194034505,3499948,137124.0,79171.0,5436.0,2020,6,Jun,24,Wednesday,140
2020-06-11,7529261,3540714,443725,1.837309142817648,3544822,135840.0,85879.0,5087.0,2020,6,Jun,24,Thursday,141
2020-06-12,7656733,3620434,448457,1.6930214001081911,3587842,127472.0,79720.0,4732.0,2020,6,Jun,24,Friday,142
2020-06-13,7790659,3706326,452864,1.7491272060812362,3631469,133926.0,85892.0,4407.0,2020,6,Jun,24,Saturday,143
2020-06-14,7922545,3777145,456522,1.6928734783540134,3688878,131886.0,70819.0,3658.0,2020,6,Jun,24,Sunday,144
2020-06-15,8047366,3857420,460508,1.5755164533618933,3729438,124821.0,80275.0,3986.0,2020,6,Jun,25,Monday,145
2020-06-16,8191583,3955283,467638,1.792101912600968,3768662,144217.0,97863.0,7130.0,2020,6,Jun,25,Tuesday,146
2020-06-17,8334714,4074114,473117,1.7472935328861343,3787483,143131.0,118831.0,5479.0,2020,6,Jun,25,Wednesday,147
2020-06-18,8477437,4155277,478443,1.712392290845253,3843717,142723.0,81163.0,5326.0,2020,6,Jun,25,Thursday,148
2020-06-19,8658514,4250267,484794,2.1359875632222334,3923453,181077.0,94990.0,6351.0,2020,6,Jun,25,Friday,149
2020-06-20,8844374,4366121,489232,2.1465577118660315,3989021,185860.0,115854.0,4438.0,2020,6,Jun,25,Saturday,150
2020-06-21,8937379,4434807,493820,1.0515724459413407,4008752,93005.0,68686.0,4588.0,2020,6,Jun,25,Sunday,151
2020-06-22,9079532,4526440,497614,1.5905446104501106,4055478,142153.0,91633.0,3794.0,2020,6,Jun,26,Monday,152
2020-06-23,9247902,4630495,503191,1.854390732914428,4114216,168370.0,104055.0,5577.0,2020,6,Jun,26,Tuesday,153
2020-06-24,9419320,4746246,508663,1.8535879813605287,4164411,171418.0,115751.0,5472.0,2020,6,Jun,26,Wednesday,154
2020-06-25,9598762,4839130,513746,1.90504197755252,4245886,179442.0,92884.0,5083.0,2020,6,Jun,26,Thursday,155
2020-06-26,9791221,4945110,518822,2.005039816593015,4327289,192459.0,105980.0,5076.0,2020,6,Jun,26,Friday,156
2020-06-27,9967566,5051396,523516,1.8010521874646686,4392654,176345.0,106286.0,4694.0,2020,6,Jun,26,Saturday,157
2020-06-28,10136032,5140599,527091,1.6901418059333644,4468342,168466.0,89203.0,3575.0,2020,6,Jun,26,Sunday,158
2020-06-29,10288517,5235170,531108,1.5043855425870791,4522239,152485.0,94571.0,4017.0,2020,6,Jun,27,Monday,159
2020-06-30,10472385,5352510,536343,1.7871185905607194,4583532,183868.0,117340.0,5235.0,2020,6,Jun,27,Tuesday,160
2020-07-01,10687359,5468424,541720,2.052770214234866,4677215,214974.0,115914.0,5377.0,2020,7,Jul,27,Wednesday,161
2020-07-02,10891991,5753358,547195,1.9147106408608523,4591438,204632.0,284934.0,5475.0,2020,7,Jul,27,Thursday,162
2020-07-03,11094487,5863246,552434,1.8591275001971632,4678807,202496.0,109888.0,5239.0,2020,7,Jul,27,Friday,163
2020-07-04,11284154,6059006,557196,1.7095607935725194,4667952,189667.0,195760.0,4762.0,2020,7,Jul,27,Saturday,164
2020-07-05,11470135,6178369,560995,1.6481607748352247,4730771,185981.0,119363.0,3799.0,2020,7,Jul,27,Sunday,165
2020-07-06,11637923,6302068,565214,1.462824979828049,4770641,167788.0,123699.0,4219.0,2020,7,Jul,28,Monday,166
2020-07-07,11847615,6447101,571595,1.801799169834686,4828919,209692.0,145033.0,6381.0,2020,7,Jul,28,Tuesday,167
2020-07-08,12062729,6605157,577225,1.8156734498884373,4880347,215114.0,158056.0,5630.0,2020,7,Jul,28,Wednesday,168
2020-07-09,12286931,6739775,583029,1.858634144893747,4964127,224202.0,134618.0,5804.0,2020,7,Jul,28,Thursday,169
2020-07-10,12520121,6879221,588771,1.897870184181876,5052129,233190.0,139446.0,5742.0,2020,7,Jul,28,Friday,170
2020-07-11,12732941,7004913,593874,1.6998238275812192,5134154,212820.0,125692.0,5103.0,2020,7,Jul,28,Saturday,171
2020-07-12,12925796,7116749,598161,1.5146147304067457,5210886,192855.0,111836.0,4287.0,2020,7,Jul,28,Sunday,172
2020-07-13,13119978,7257072,602539,1.5022827220853554,5260367,194182.0,140323.0,4378.0,2020,7,Jul,29,Monday,173
2020-07-14,13341228,7399324,608526,1.6863595350540983,5333378,221250.0,142252.0,5987.0,2020,7,Jul,29,Tuesday,174
2020-07-15,13570476,7559130,614423,1.7183425693646792,5396923,229248.0,159806.0,5897.0,2020,7,Jul,29,Wednesday,175
2020-07-16,13815424,7711615,620588,1.805006692469741,5483221,244948.0,152485.0,6165.0,2020,7,Jul,29,Thursday,176
2020-07-17,14052932,7895036,627582,1.719151001084006,5530314,237508.0,183421.0,6994.0,2020,7,Jul,29,Friday,177
2020-07-18,14288256,8045823,634080,1.6745544630828642,5608353,235324.0,150787.0,6498.0,2020,7,Jul,29,Saturday,178
2020-07-19,14500046,8133881,638971,1.4822662751843192,5727194,211790.0,88058.0,4891.0,2020,7,Jul,29,Sunday,179
2020-07-20,14708011,8293009,642893,1.434236829317645,5772109,207965.0,159128.0,3922.0,2020,7,Jul,30,Monday,180
2020-07-21,14951217,8467705,649249,1.6535614502871938,5834263,243206.0,174696.0,6356.0,2020,7,Jul,30,Tuesday,181
2020-07-22,15226372,8647437,656622,1.8403518589824492,5922313,275155.0,179732.0,7373.0,2020,7,Jul,30,Wednesday,182
2020-07-23,15506179,8823667,663262,1.8376472084091997,6019250,279807.0,176230.0,6640.0,2020,7,Jul,30,Thursday,183
2020-07-24,15789858,9051967,669717,1.8294577922775173,6068174,283679.0,228300.0,6455.0,2020,7,Jul,30,Friday,184
2020-07-25,16039878,9271779,675792,1.5834214595216751,6092307,250020.0,219812.0,6075.0,2020,7,Jul,30,Saturday,185
2020-07-26,16251880,9415080,680145,1.3217182823959135,6156655,212002.0,143301.0,4353.0,2020,7,Jul,30,Sunday,186
2020-07-27,16485974,9586463,685422,1.440411816971329,6214089,234094.0,171383.0,5277.0,2020,7,Jul,31,Monday,187
2020-07-28,16750382,9756921,692366,1.6038360851472897,6301095,264408.0,170458.0,6944.0,2020,7,Jul,31,Tuesday,188
2020-07-29,17020687,9959507,699019,1.6137243914795496,6362161,270305.0,202586.0,6653.0,2020,7,Jul,31,Wednesday,189
2020-07-30,17302404,10173026,705765,1.6551447071437246,6423613,281717.0,213519.0,6746.0,2020,7,Jul,31,Thursday,190
2020-07-31,17590145,10372632,712354,1.663011683231995,6505159,287741.0,199606.0,6589.0,2020,7,Jul,31,Friday,191
2020-08-01,17836466,10553543,718356,1.400335244536074,6564567,246321.0,180911.0,6002.0,2020,8,Aug,31,Saturday,192
2020-08-02,18067265,10692267,723008,1.2939726961607754,6651990,230799.0,138724.0,4652.0,2020,8,Aug,31,Sunday,193
2020-08-03,18273134,10914712,727807,1.1394585732815674,6630615,205869.0,222445.0,4799.0,2020,8,Aug,32,Monday,194
2020-08-04,18538734,11138369,734978,1.4534999852789343,6665387,265600.0,223657.0,7171.0,2020,8,Aug,32,Tuesday,195
2020-08-05,18813900,11360064,742360,1.4842761107635505,6711476,275166.0,221695.0,7382.0,2020,8,Aug,32,Wednesday,196
2020-08-06,19100788,11548871,749183,1.5248725676228747,6802734,286888.0,188807.0,6823.0,2020,8,Aug,32,Thursday,197
2020-08-07,19383355,11740917,755920,1.47934734420381,6886518,282567.0,192046.0,6737.0,2020,8,Aug,32,Friday,198
2020-08-08,19648713,11941161,761937,1.3689993295794254,6945615,265358.0,200244.0,6017.0,2020,8,Aug,32,Saturday,199
2020-08-09,19881837,12119939,767106,1.1864593879507528,6994792,233124.0,178778.0,5169.0,2020,8,Aug,32,Sunday,200
2020-08-10,20114995,12284150,772469,1.1727185973811172,7058376,233158.0,164211.0,5363.0,2020,8,Aug,33,Monday,201
2020-08-11,20380911,12589218,779101,1.321978951523478,7012592,265916.0,305068.0,6632.0,2020,8,Aug,33,Tuesday,202
2020-08-12,20655885,12829863,786048,1.3491742346551634,7039974,274974.0,240645.0,6947.0,2020,8,Aug,33,Wednesday,203
2020-08-13,20946163,12993779,792840,1.4053041058274676,7159544,290278.0,163916.0,6792.0,2020,8,Aug,33,Thursday,204
2020-08-14,21253368,13277021,799421,1.4666409308473345,7176926,307205.0,283242.0,6581.0,2020,8,Aug,33,Friday,205
2020-08-15,21502515,13445625,805439,1.1722706725823409,7251451,249147.0,168604.0,6018.0,2020,8,Aug,33,Saturday,206
2020-08-16,21712481,13678579,810225,0.9764718220170988,7223677,209966.0,232954.0,4786.0,2020,8,Aug,33,Sunday,207
2020-08-17,21925213,13889591,814842,0.9797682724512228,7220780,212732.0,211012.0,4617.0,2020,8,Aug,34,Monday,208
2020-08-18,22184889,14117186,821893,1.184371618191349,7245810,259676.0,227595.0,7051.0,2020,8,Aug,34,Tuesday,209
2020-08-19,22462185,14335183,828302,1.249931879307577,7298700,277296.0,217997.0,6409.0,2020,8,Aug,34,Wednesday,210
2020-08-20,22733750,14542973,834739,1.2089874604808035,7356038,271565.0,207790.0,6437.0,2020,8,Aug,34,Thursday,211
2020-08-21,22995385,14711467,840476,1.150866003189091,7443442,261635.0,168494.0,5737.0,2020,8,Aug,34,Friday,212
2020-08-22,23259276,14921384,846274,1.1475824388241378,7491618,263891.0,209917.0,5798.0,2020,8,Aug,34,Saturday,213
2020-08-23,23461927,15137915,850586,0.8712695958378067,7473426,202651.0,216531.0,4312.0,2020,8,Aug,34,Sunday,214
2020-08-24,23689888,15337336,855405,0.9716209585001266,7497147,227961.0,199421.0,4819.0,2020,8,Aug,35,Monday,215
2020-08-25,23935409,15568885,861970,1.036395782031557,7504554,245521.0,231549.0,6565.0,2020,8,Aug,35,Tuesday,216
2020-08-26,24216938,15794619,868511,1.1762030053465975,7553808,281529.0,225734.0,6541.0,2020,8,Aug,35,Wednesday,217
2020-08-27,24504301,16001856,874717,1.1866198773767351,7627728,287363.0,207237.0,6206.0,2020,8,Aug,35,Thursday,218
2020-08-28,24788323,16200974,880534,1.1590699934676774,7706815,284022.0,199118.0,5817.0,2020,8,Aug,35,Friday,219
2020-08-29,25049249,16412387,886339,1.0526165888672665,7750523,260926.0,211413.0,5805.0,2020,8,Aug,35,Saturday,220
2020-08-30,25268736,16622627,890600,0.8762218779493149,7755509,219487.0,210240.0,4261.0,2020,8,Aug,35,Sunday,221
2020-08-31,25532930,16823417,895016,1.0455370620833586,7814497,264194.0,200790.0,4416.0,2020,8,Aug,36,Monday,222
2020-09-01,25799976,17081379,901614,1.0458885838797192,7816983,267046.0,257962.0,6598.0,2020,9,Sep,36,Tuesday,223
2020-09-02,26081699,17300616,907908,1.0919506281711269,7873175,281723.0,219237.0,6294.0,2020,9,Sep,36,Wednesday,224
2020-09-03,26367170,17521985,914006,1.0945260889637596,7931179,285471.0,221369.0,6098.0,2020,9,Sep,36,Thursday,225
